source,reference,translation
"for God is not unrighteous to forget your work and the love which ye showed toward his name, in that ye ministered unto the saints, and still do minister.","Sapagkat ang Diyos ay hindi masama; hindi niya kaliligtaan ang inyong gawa at ang pag-ibig na inyong ipinakita sa kanyang pangalan, sa inyong paglilingkod sa mga banal, gaya ng ginagawa ninyo ngayon.","Sapagka't ang Diyos ay hindi masama upang kalimutan ang inyong gawa at ang pag-ibig na inyong ipinakita sa kanyang pangalan, sa pamamagitan ng paglilingkod ninyo sa mga banal at patuloy ninyong naglilingkod."
"For David himself saith in the book of Psalms,","Gayong si David mismo ang nagsasabi sa aklat ng Mga Awit,","Sapagka't sinabi ni David sa aklat ng mga Awit,"
"Lay not up for yourselves treasures upon the earth, where moth and rust consume, and where thieves break through and steal:","“Huwag kayong magtipon ng mga kayamanan para sa inyong sarili sa lupa, na dito ay naninira ang bukbok at ang kalawang at ang mga magnanakaw ay nakakapasok at nakakapagnakaw;","Huwag kayong magtipon ng mga kayamanan para sa inyong sarili sa lupa, kung saan nagsisigaw ang lalagyan at ang dahon, at kung saan nagsisigaw ang mga magnanakaw at nannanakaw."
"Long time therefore they tarried there speaking boldly in the Lord, who bare witness unto the word of his grace, granting signs and wonders to be done by their hands.","Kaya't nanatili sila ng mahabang panahon na nagsasalita ng buong katapangan para sa Panginoon, na nagpapatotoo sa salita ng kanyang biyaya sa pamamagitan ng pagkakaloob ng mga tanda at mga kababalaghan na gawin ng kanilang mga kamay.","Kaya't sila'y nanatili doon nang mahabang panahon na nagsasalita nang may lakas ng loob tungkol sa Panginoon, na nagpapatotoo sa salita ng kaniyang biyaya, na nagbibigay ng mga tanda at kahanga-hangang gawin sa pamamagitan ng kanilang mga kamay."
"And they feared exceedingly, and said one to another, Who then is this, that even the wind and the sea obey him?","Sila'y sinidlan ng malaking takot at sinabi sa isa't isa, “Sino nga ito, na pati ang hangin at ang dagat ay sumusunod sa kanya?”","At sila'y lubhang natatakot, at sinabi nila sa isa't isa, Sino ba siya na kahit ang hangin at ang dagat ay sumusunod sa kanya?"
"And he went out about the third hour, and saw others standing in the marketplace idle;","At paglabas niya nang ikatlong oras, nakita niya ang iba sa pamilihan na nakatayong walang ginagawa.","At siya'y lumabas tungkol sa ikatlong oras, at nakita niya ang iba na tumayo sa merkado na walang ginagawa."
"If any man willeth to do his will, he shall know of the teaching, whether it is of God, or whether I speak from myself.","Kung ang sinuman ay nagnanais gumawa ng kalooban ng Diyos ay makikilala niya kung ang turo ay mula sa Diyos, o kung ako'y nagsasalita mula sa aking sarili.","Kung ang sinuman ay nais na gawin ang kanyang kalooban, siya ay makikilala ang pagtuturo, kung ito'y mula sa Diyos o kung ako'y nagsasalita mula sa aking sarili."
"From that time began Jesus to show unto his disciples, that he must go unto Jerusalem, and suffer many things of the elders and chief priests and scribes, and be killed, and the third day be raised up.","Mula ng panahong iyon ay pinasimulan ni Jesus na ipaliwanag sa kanyang mga alagad na kailangang pumunta siya sa Jerusalem at magtiis ng maraming bagay sa kamay ng matatanda, ng mga punong pari at mga eskriba. Siya'y papatayin at muling bubuhayin sa ikatlong araw.","Mula sa panahong iyon ay nagsimulang ipakilala ni Jesus sa kanyang mga alagad na siya ay kailangang pumunta sa Jerusalem, at magdusa ng maraming bagay mula sa mga matatanda, nangungunang pari at mga eskriba, at papatayin, at sa ikatlong araw ay muling mabuhay."
"Believe me that I am in the Father, and the Father in me: or else believe me for the very works’ sake.",Sumampalataya kayo sa akin na ako'y nasa Ama at ang Ama ay nasa akin. Subalit kung hindi ay sumampalataya kayo sa akin dahil sa mga gawa.,"Maniniwala kayo sa akin na ako'y nasa Ama at ang Ama'y nasa akin; kung hindi, maniwala kayo sa akin dahil sa mga gawa."
"And he found a certain Jew named Aquila, a man of Pontus by race, lately come from Italy, with his wife Priscilla, because Claudius had commanded all the Jews to depart from Rome: and he came unto them;","Natagpuan niya roon ang isang Judio na ang pangalan ay Aquila, isang lalaking tubong Ponto, na kararating pa lamang mula sa Italia, kasama si Priscila na kanyang asawa, sapagkat ipinag-utos ni Claudio na ang lahat ng Judio ay umalis sa Roma. Pumunta si Pablo sa kanila;","At nakita niya ang isang Judio na ang pangalan ay Aquila, isang tao ng lahi ng Pontus, na kamakailan nang dumating mula sa Italya, kasama ang kanyang asawa na si Priscila, dahil si Claudio ay nagsugo sa lahat ng mga Judio na umalis sa Roma; at siya'y dumating sa kanila;"
"And the rulers were gathered together,",at nagbabalak ang mga tao ng mga bagay na walang kabuluhan?,"At ang mga pinuno ay nagtitipon,"
"I say unto you, This man went down to his house justified rather than the other: for every one that exalteth himself shall be humbled; but he that humbleth himself shall be exalted.","Sinasabi ko sa inyo, nanaog patungo sa kanyang bahay ang taong ito na inaring-ganap sa halip na ang isa. Sapagkat ang bawat nagmamataas sa kanyang sarili ay ibababa, ngunit ang nagpapakababa sa kanyang sarili ay itataas.”","Sinabi ko sa inyo, ang taong ito ay bumababa sa kanyang bahay na may katarungan kaysa sa iba. Sapagka't ang sinumang nagpapahayag sa kanyang sarili ay mababahin, ngunit ang sinumang nagpapahirap sa kanyang sarili ay mapapahayag."
"For we who have believed do enter into that rest; even as he hath said,","Sapagkat tayong sumasampalataya ay pumapasok sa kapahingahang iyon, gaya ng sinabi ng Diyos,","Sapagka't tayo'y mananampalataya ay sumusuporta sa kapahingahan, gaya ng sinabi niya,"
"Wherefore ye witness to yourselves, that ye are sons of them that slew the prophets.","at sinasabi ninyo, ‘Kung nabuhay sana kami sa mga araw ng aming mga ninuno, hindi kami makikibahagi sa kanila sa dugo ng mga propeta.’",Kaya't kayo'y nagpapamatuod sa inyong sarili na kayo ay mga anak ng mga nagpatay sa mga propeta.
"Then Jesus therefore said unto them plainly, Lazarus is dead.","Kaya't pagkatapos ay maliwanag na sinabi sa kanila ni Jesus, “Namatay si Lazaro,","Kaya't sinabi ni Jesus sa kanila nang malinaw, Si Lazaro ay patay."
Forget not to show love unto strangers: for thereby some have entertained angels unawares.,"Huwag ninyong kalimutan ang magpatulóy ng mga dayuhan, sapagkat sa paggawa nito ang iba ay nakapagpatulóy na ng mga anghel nang hindi nila namamalayan.","Huwag ninyong kalimutan na magpakita ng pagmamahal sa mga dayuhan, sapagkat sa pamamagitan nito ay may mga nag-host ng mga anghel nang hindi nila alam."
"Now this he said, not because he cared for the poor; but because he was a thief, and having the bag took away what was put therein.","Ngunit ito'y sinabi niya, hindi dahil nagmamalasakit siya sa mga dukha, kundi sapagkat siya'y isang magnanakaw. At palibhasa'y nasa kanya ang supot ay kinukuha niya ang inilalagay doon.","Sinabi niya ito, hindi dahil siya'y nagmamalasakit sa mga mahihirap, kundi dahil siya'y isang magnanakaw, at siya'y may supot, at kinuha niya ang inilagay roon."
"And death and Hades were cast into the lake of fire. This is the second death, even the lake of fire.","Ang kamatayan at ang Hades ay itinapon sa lawa ng apoy. Ito ang ikalawang kamatayan, ang lawa ng apoy;","At ang kamatayan at ang Hades ay nahulog sa lawa ng apoy. Ito ang ikalawang kamatayan, ang lawa ng apoy."
"which is a figure for the time present; according to which are offered both gifts and sacrifices that cannot, as touching the conscience, make the worshipper perfect,","Iyon ay isang sagisag ng panahong kasalukuyan, na sa panahong yaon ang mga kaloob at ang mga alay na inihahandog ay hindi makapagpapasakdal sa budhi ng sumasamba,","Ito ay isang larawan para sa kasalukuyan na panahon, na ayon sa mga ito ay naihahandog ang mga kaloob at mga handog na hindi maaaring makumpleto ang nagsamba sa loob ng budhi,"
"And the day began to wear away; and the twelve came, and said unto him, Send the multitude away, that they may go into the villages and country round about, and lodge, and get provisions: for we are here in a desert place.","Nang patapos na ang araw na iyon, lumapit ang labindalawa at sinabi sa kanya, “Paalisin mo ang mga tao upang sila'y makapunta sa mga nayon at sa mga lupaing nasa palibot at makahanap ng matutuluyan at makakain, sapagkat tayo'y narito sa isang ilang na dako.”","Nang lumipas ang araw, dumating ang labindalawang alagad at sinabi sa kanya, ""Ipagpasok mo ang karamihan, upang sila'y pumunta sa mga bayan at mga bayan sa paligid, at magpahinga at makakuha ng pagkain, sapagkat narito tayo sa isang lugar na walang tao""."
"and tasted the good word of God, and the powers of the age to come,","at nakalasap ng kabutihan ng salita ng Diyos, at ng mga kapangyarihan ng panahong darating,","at sinubukan nila ang mabuting salita ng Diyos, at ang mga kapangyarihan ng darating na panahon,"
"And the chief priests took the pieces of silver, and said, It is not lawful to put them into the treasury, since it is the price of blood.","Subalit habang pinupulot ng mga punong pari ang mga piraso ng pilak, nagsabi sila, “Hindi matuwid na ilagay ang mga ito sa kabang-yaman, sapagkat dugo ang kapalit ng halagang ito.”","At kinuha ng mga punong pari ang mga pilak at sinabi, Hindi karapat-dapat na ilagay ito sa bahandi ng kayamanan, sapagkat ito'y halaga ng dugo."
"And when they had set them in the midst, they inquired, By what power, or in what name, have ye done this?","Nang kanilang mailagay na ang mga bilanggo sa gitna nila, sila ay kanilang tinanong, “Sa anong kapangyarihan, o sa anong pangalan ninyo ginawa ito?”","At nang ilagay nila sila sa gitna, tinanong nila, Sa anong kapangyarihan, o sa anong pangalan, ginawa ninyo ito?"
"And it was said unto them that they should not hurt the grass of the earth, neither any green thing, neither any tree, but only such men as have not the seal of God on their foreheads.","At sinabi sa kanila na huwag pinsalain ang damo sa lupa, ni ang anumang luntian, ni ang anumang punungkahoy, kundi ang mga tao lamang na walang tatak ng Diyos sa kanilang mga noo.","At sinabi sa kanila na huwag nilang saktan ang damo ng lupa, o anumang berde na bagay, o anumang puno, kundi lamang ang mga taong walang timbre ng Diyos sa kanilang mga pantalon."
"For the invisible things of him since the creation of the world are clearly seen, being perceived through the things that are made, even his everlasting power and divinity; that they may be without excuse:","Mula pa nang likhain ang sanlibutan, ang kanyang walang hanggang kapangyarihan at pagka-Diyos, bagaman hindi nakikita, ay naunawaan at nakita sa pamamagitan ng mga bagay na kanyang ginawa, upang wala silang maidadahilan;","Sapagka't ang mga bagay na hindi nakikita sa kaniya mula sa nilalang ng sanlibutan ay malinaw na nakikita, na nakikita sa pamamagitan ng mga bagay na ginawa, ang kaniyang walang hanggan na kapangyarihan at pagka Diyos; kaya't sila'y walang dahilan."
"And the Holy Spirit also beareth witness to us; for after he hath said,","At ang Espiritu Santo ay nagpapatotoo rin sa atin, sapagkat pagkatapos niyang sabihin,","At ang Banal na Espiritu ay nagbibigay ng patotoo sa atin, sapagkat pagkatapos niyang sabihin,"
"Now when Jesus saw great multitudes about him, he gave commandment to depart unto the other side.","Nang makita ni Jesus ang napakaraming tao sa palibot niya, ipinag-utos niyang tumawid sa kabilang pampang.","Nang makita ni Jesus ang maraming tao sa paligid niya, siya'y nagsugo na lumipat sa kabilang bahagi ng dagat."
For let not that man think that he shall receive anything of the Lord;,Sapagkat ang taong iyon ay hindi dapat mag-akala na siya'y tatanggap ng anumang bagay mula sa Panginoon.,Sapagkat ang taong iyon ay hindi dapat isipin na siya ay makatanggap ng anumang bagay mula sa Panginoon;
"He saith unto them, But who say ye that I am?","Sinabi niya sa kanila, “Ngunit ano ang sinasabi ninyo kung sino ako?”","Sinabi niya sa kanila, Ngunit sino ang sinasabi ninyo na ako?"
"but by equality: your abundance being a supply at this present time for their want, that their abundance also may become a supply for your want; that there may be equality:","ang inyong kasaganaan sa kasalukuyang panahon ang magpuno sa kanilang kakulangan, upang ang kanilang kasaganaan ay magpuno sa inyong pangangailangan, upang magkaroon ng pagkakapantay-pantay.","Ngunit sa pamamagitan ng pagkakapantay-pantay: ang inyong kasaganaan ay nagbibigay sa kanilang kakulangan sa kasalukuyan, upang ang kanilang kasaganaan ay maging kasaganaan sa inyong kakulangan, upang magkaroon ng kapantay-pantay."
"I pray for them: I pray not for the world, but for those whom thou hast given me; for they are thine:","Idinadalangin ko sila. Hindi ang sanlibutan ang idinadalangin ko, kundi para doon sa mga ibinigay mo sa akin, sapagkat sila'y iyo.","Ako'y nagdasal para sa kanila. Hindi ako nagdasal para sa sanlibutan, kundi para sa mga ibinigay mo sa akin, sapagkat iyong mga ito."
"They asked him, Who is the man that said unto thee, Take up thy bed , and walk?","Siya'y kanilang tinanong, “Sino ang taong nagsabi sa iyo, ‘Buhatin mo ang iyong higaan at lumakad ka?’”","Tinanong nila siya, ""Sino ang taong nagsabi sa iyo, Alahin mo ang iyong higaan at maglakad?"""
"And this became known to all, both Jews and Greeks, that dwelt at Ephesus; and fear fell upon them all, and the name of the Lord Jesus was magnified.","Ngunit sinagot sila ng masamang espiritu, “Kilala ko si Jesus, at kilala ko si Pablo; ngunit sino kayo?”","At ang bagay na ito'y nalaman ng lahat, ng mga Judio at ng mga Griego na naninirahan sa Efeso; at ang takot ay dumating sa kanila lahat, at ang pangalan ng Panginoong Jesus ay ipinagmamalaki."
"How think ye? if any man have a hundred sheep, and one of them be gone astray, doth he not leave the ninety and nine, and go unto the mountains, and seek that which goeth astray?",Sapagkat ang Anak ng Tao ay naparito upang iligtas ang nawala.],"Ano ang inyong palagay? Kung may isang tao na may isang daang tupa, at ang isa sa kanila ay nawala, hindi niya iniwan ang siyam na siyam na ito at pumunta sa mga bundok at hanapin ang nawala?"
"And he went forth again by the sea side; and all the multitude resorted unto him, and he taught them.",At si Jesus ay muling lumabas sa tabi ng lawa. Nagtipon sa paligid niya ang napakaraming tao at sila'y kanyang tinuruan.,"At siya'y lumabas na muli sa tabi ng dagat; at dumating sa kaniya ang buong karamihan, at siya'y nagtuturo sa kanila."
"And if a house be divided against itself, that house will not be able to stand.","Kung maghihimagsik si Satanas laban sa kanyang sarili at magkabaha-bahagi, hindi siya makakatayo, kundi siya'y magwawakas.","At kung ang isang sambahayan ay naghahati sa kanyang sarili, ang sambahayan na iyon ay hindi makapagtatayo."
